user_id,premium_starts_at,premium_renewed_at,premium_expires_at,isPremiumUser,LastPaymentDate
70896,null,2024-03-22T02:09:22.000000+0000,2024-03-25T02:09:22.000000+0000,NO,2024-03-25T02:09:22.000000+0000
70982,\N,\N,\N,NO,\N
71001,\N,\N,\N,NO,\N
71015,null,2024-03-22T07:29:45.000000+0000,2024-03-25T07:29:45.000000+0000,NO,2024-03-25T07:29:45.000000+0000
71026,null,2024-03-22T08:13:02.000000+0000,2024-03-25T08:13:02.000000+0000,NO,2024-03-25T08:13:02.000000+0000
71024,null,2024-03-22T08:14:17.000000+0000,2024-03-25T08:14:17.000000+0000,NO,2024-03-25T08:14:17.000000+0000
71034,null,2024-03-22T08:49:52.000000+0000,2024-03-25T08:49:52.000000+0000,NO,2024-03-25T08:49:52.000000+0000
71041,null,2024-03-22T09:06:21.000000+0000,2024-03-25T09:06:21.000000+0000,NO,2024-03-25T09:06:21.000000+0000
71046,null,2024-03-22T09:13:32.000000+0000,2024-03-25T09:13:32.000000+0000,NO,2024-03-25T09:13:32.000000+0000
71005,null,2024-03-22T11:44:08.000000+0000,2024-03-25T11:44:08.000000+0000,NO,2024-03-25T11:44:08.000000+0000
71129,null,2024-03-22T14:08:00.000000+0000,2024-03-25T14:08:00.000000+0000,NO,2024-03-25T14:08:00.000000+0000
71139,null,2024-03-25T14:38:29.000000+0000,2024-04-25T14:38:29.000000+0000,NO,2024-04-25T14:38:29.000000+0000
71143,null,2024-03-22T15:13:56.000000+0000,2024-03-25T15:13:56.000000+0000,NO,2024-03-25T15:13:56.000000+0000
71145,null,2024-03-22T15:16:16.000000+0000,2024-03-25T15:16:16.000000+0000,NO,2024-03-25T15:16:16.000000+0000
71149,\N,\N,\N,NO,\N
71163,null,2024-03-25T21:37:28.000000+0000,2024-04-25T21:37:28.000000+0000,NO,2024-04-25T21:37:28.000000+0000
71169,null,2024-03-22T16:18:48.000000+0000,2024-03-25T16:18:48.000000+0000,NO,2024-03-25T16:18:48.000000+0000
71181,null,2024-05-04T03:55:36.000000+0000,2024-06-04T03:55:36.000000+0000,NO,2024-06-04T03:55:36.000000+0000
70065,\N,\N,\N,NO,\N
71201,null,2024-03-22T17:53:40.000000+0000,2024-03-25T17:53:40.000000+0000,NO,2024-03-25T17:53:40.000000+0000
71243,null,2024-03-22T20:26:36.000000+0000,2024-03-25T20:26:36.000000+0000,NO,2024-03-25T20:26:36.000000+0000
71248,null,2024-03-22T21:12:15.000000+0000,2024-03-25T21:12:15.000000+0000,NO,2024-03-25T21:12:15.000000+0000
71248,null,2024-03-22T21:12:15.000000+0000,2024-03-25T21:12:15.000000+0000,NO,2024-03-25T21:12:15.000000+0000
71257,null,2024-03-22T22:29:39.000000+0000,2024-03-25T22:29:39.000000+0000,NO,2024-03-25T22:29:39.000000+0000
71261,null,2025-11-25T23:57:01.000000+0000,2025-12-25T23:57:01.000000+0000,YES,2025-12-25T23:57:01.000000+0000
71269,null,2024-03-22T23:26:30.000000+0000,2024-03-25T23:26:30.000000+0000,NO,2024-03-25T23:26:30.000000+0000
66312,\N,\N,\N,NO,\N
71301,null,2024-03-23T05:24:26.000000+0000,2024-03-26T05:24:26.000000+0000,NO,2024-03-26T05:24:26.000000+0000
30879,null,2024-03-23T07:29:44.000000+0000,2024-03-26T07:29:44.000000+0000,NO,2024-03-26T07:29:44.000000+0000
71344,null,2024-03-23T07:54:19.000000+0000,2024-03-26T07:54:19.000000+0000,NO,2024-03-26T07:54:19.000000+0000
70754,null,2024-03-23T08:08:57.000000+0000,2024-03-26T08:08:57.000000+0000,NO,2024-03-26T08:08:57.000000+0000
71346,null,2024-05-30T10:57:40.000000+0000,2024-06-30T10:57:40.000000+0000,NO,2024-06-30T10:57:40.000000+0000
71347,null,2024-03-23T08:15:29.000000+0000,2024-03-26T08:15:29.000000+0000,NO,2024-03-26T08:15:29.000000+0000
40436,null,2024-03-23T08:20:50.000000+0000,2024-05-03T12:11:25.000000+0000,NO,2024-05-03T12:11:25.000000+0000
40436,null,2024-03-23T08:20:50.000000+0000,2024-03-26T08:20:50.000000+0000,NO,2024-03-26T08:20:50.000000+0000
52116,null,2024-06-09T00:11:43.000000+0000,2024-07-09T00:11:43.000000+0000,NO,2024-07-09T00:11:43.000000+0000
71363,null,2024-03-23T09:50:16.000000+0000,2024-03-26T09:50:16.000000+0000,NO,2024-03-26T09:50:16.000000+0000
71395,null,2024-03-23T11:48:36.000000+0000,2024-03-26T11:48:36.000000+0000,NO,2024-03-26T11:48:36.000000+0000
71405,null,2024-03-23T12:54:03.000000+0000,2025-03-23T12:54:03.000000+0000,NO,2025-03-23T12:54:03.000000+0000
71411,null,2024-03-23T13:12:32.000000+0000,2024-03-26T13:12:32.000000+0000,NO,2024-03-26T13:12:32.000000+0000
11266,\N,\N,\N,NO,\N
71448,null,2024-03-23T15:16:07.000000+0000,2024-03-26T15:16:07.000000+0000,NO,2024-03-26T15:16:07.000000+0000
71456,null,2024-03-23T15:49:04.000000+0000,2024-03-26T15:49:04.000000+0000,NO,2024-03-26T15:49:04.000000+0000
71457,null,2024-03-23T15:51:47.000000+0000,2024-03-26T15:51:47.000000+0000,NO,2024-03-26T15:51:47.000000+0000
71466,\N,\N,\N,NO,\N
71469,null,2024-04-28T09:02:32.000000+0000,2024-05-28T09:02:32.000000+0000,NO,2024-05-28T09:02:32.000000+0000
71471,null,2024-03-23T16:45:40.000000+0000,2024-03-26T16:45:40.000000+0000,NO,2024-03-26T16:45:40.000000+0000
71517,null,2024-03-23T18:54:28.000000+0000,2024-03-26T18:54:28.000000+0000,NO,2024-03-26T18:54:28.000000+0000
71517,null,2024-03-23T18:54:28.000000+0000,2024-03-26T18:54:28.000000+0000,NO,2024-03-26T18:54:28.000000+0000
71530,\N,\N,\N,NO,\N
70788,null,2025-04-12T08:49:00.828595+0000,2026-04-12T08:48:57.000000+0000,YES,2026-04-12T08:48:57.000000+0000
71538,null,2024-03-23T19:49:54.000000+0000,2024-03-26T19:49:54.000000+0000,NO,2024-03-26T19:49:54.000000+0000
71414,null,null,2024-05-18T09:24:18.000000+0000,NO,2024-05-18T09:24:18.000000+0000
71414,null,null,2024-05-18T09:24:18.000000+0000,NO,2024-05-18T09:24:18.000000+0000
67555,null,2024-03-23T21:06:53.000000+0000,2024-03-26T21:06:53.000000+0000,NO,2024-03-26T21:06:53.000000+0000
71566,null,2024-03-23T21:18:46.000000+0000,2024-03-26T21:18:46.000000+0000,NO,2024-03-26T21:18:46.000000+0000
71537,null,2024-03-23T15:16:07.000000+0000,2024-03-26T15:16:07.000000+0000,NO,2024-03-26T15:16:07.000000+0000
71577,\N,\N,\N,NO,\N
71577,\N,\N,\N,NO,\N
71599,null,2024-03-24T01:20:45.000000+0000,2024-03-27T01:20:45.000000+0000,NO,2024-03-27T01:20:45.000000+0000
71631,null,2024-03-24T05:42:08.000000+0000,2024-03-27T05:42:08.000000+0000,NO,2024-03-27T05:42:08.000000+0000
71641,null,2024-03-24T05:56:36.000000+0000,2024-03-27T05:56:36.000000+0000,NO,2024-03-27T05:56:36.000000+0000
69565,null,null,2024-04-23T17:46:11.000000+0000,NO,2024-04-23T17:46:11.000000+0000
127291,null,2024-09-22T00:14:04.000000+0000,2024-10-22T00:14:04.000000+0000,NO,2024-10-22T00:14:04.000000+0000
71656,null,2024-03-24T06:36:23.000000+0000,2024-03-27T06:36:23.000000+0000,NO,2024-03-27T06:36:23.000000+0000
70267,null,2024-03-24T06:48:51.000000+0000,2024-03-27T06:48:51.000000+0000,NO,2024-03-27T06:48:51.000000+0000
71663,null,2024-06-28T21:44:07.000000+0000,2024-07-28T21:44:07.000000+0000,NO,2024-07-28T21:44:07.000000+0000
71711,null,2024-03-24T10:14:35.000000+0000,2024-03-27T10:14:35.000000+0000,NO,2024-03-27T10:14:35.000000+0000
71541,null,2024-05-27T11:55:58.000000+0000,2024-06-27T11:55:58.000000+0000,NO,2024-06-27T11:55:58.000000+0000
71754,null,2024-03-24T12:02:10.000000+0000,2024-03-27T12:02:10.000000+0000,NO,2024-03-27T12:02:10.000000+0000
71754,null,2024-03-24T12:02:10.000000+0000,2024-03-27T12:02:10.000000+0000,NO,2024-03-27T12:02:10.000000+0000
71761,null,2024-03-24T12:10:40.000000+0000,2024-03-27T12:10:40.000000+0000,NO,2024-03-27T12:10:40.000000+0000
71775,null,2024-03-24T12:44:23.000000+0000,2024-03-27T12:44:23.000000+0000,NO,2024-03-27T12:44:23.000000+0000
71774,null,2024-03-24T12:44:25.000000+0000,2024-03-27T12:44:25.000000+0000,NO,2024-03-27T12:44:25.000000+0000
71778,null,2024-03-27T12:59:37.000000+0000,2024-04-27T12:59:37.000000+0000,NO,2024-04-27T12:59:37.000000+0000
71787,null,2024-10-07T18:31:30.000000+0000,2024-11-07T19:31:30.000000+0000,NO,2024-11-07T19:31:30.000000+0000
71798,null,2024-03-24T13:58:31.000000+0000,2024-03-27T13:58:31.000000+0000,NO,2024-03-27T13:58:31.000000+0000
71800,null,null,2024-05-23T14:10:54.000000+0000,NO,2024-05-23T14:10:54.000000+0000
71815,null,2024-03-27T15:18:53.000000+0000,2024-04-27T15:18:53.000000+0000,NO,2024-04-27T15:18:53.000000+0000
71822,null,2024-03-24T15:46:19.000000+0000,2024-03-27T15:46:19.000000+0000,NO,2024-03-27T15:46:19.000000+0000
71831,null,2024-03-24T16:51:01.000000+0000,2024-03-27T16:51:01.000000+0000,NO,2024-03-27T16:51:01.000000+0000
71831,null,2024-03-24T16:51:01.000000+0000,2024-03-27T16:51:01.000000+0000,NO,2024-03-27T16:51:01.000000+0000
18009,\N,\N,\N,NO,\N
71857,null,2024-03-24T17:25:03.000000+0000,2024-03-27T17:25:03.000000+0000,NO,2024-03-27T17:25:03.000000+0000
71002,null,2024-03-27T17:33:52.000000+0000,2024-03-30T17:33:52.000000+0000,NO,2024-03-30T17:33:52.000000+0000
71873,null,2024-03-24T18:05:50.000000+0000,2024-03-27T18:05:50.000000+0000,NO,2024-03-27T18:05:50.000000+0000
71873,null,2024-03-24T18:05:50.000000+0000,2024-03-27T18:05:50.000000+0000,NO,2024-03-27T18:05:50.000000+0000
71892,null,2024-03-24T18:53:15.000000+0000,2024-03-27T18:53:15.000000+0000,NO,2024-03-27T18:53:15.000000+0000
71892,null,2024-03-24T18:53:15.000000+0000,2024-03-27T18:53:15.000000+0000,NO,2024-03-27T18:53:15.000000+0000
70780,null,2025-05-12T16:07:28.134000+0000,2025-06-12T16:07:28.134000+0000,NO,2025-06-12T16:07:28.134000+0000
71927,null,2024-03-24T21:17:45.000000+0000,2024-03-27T21:17:45.000000+0000,NO,2024-03-27T21:17:45.000000+0000
71938,null,2024-03-24T22:03:49.000000+0000,2024-03-27T22:03:49.000000+0000,NO,2024-03-27T22:03:49.000000+0000
69291,null,2024-03-24T22:13:30.000000+0000,2024-03-27T22:13:30.000000+0000,NO,2024-03-27T22:13:30.000000+0000
71943,null,2024-03-28T17:39:47.000000+0000,2024-04-05T18:39:45.000000+0000,NO,2024-04-05T18:39:45.000000+0000
71951,null,2024-03-24T22:58:05.000000+0000,2024-03-27T22:58:05.000000+0000,NO,2024-03-27T22:58:05.000000+0000
71955,null,2024-04-24T23:22:26.295000+0000,2024-05-24T23:22:32.180000+0000,NO,2024-05-24T23:22:32.180000+0000
71958,\N,\N,\N,NO,\N
71962,null,2024-03-25T00:53:21.000000+0000,2024-03-28T00:53:21.000000+0000,NO,2024-03-28T00:53:21.000000+0000
27564,null,2024-03-25T01:57:16.000000+0000,2024-03-28T01:57:16.000000+0000,NO,2024-03-28T01:57:16.000000+0000
71967,\N,\N,\N,NO,\N
71975,null,2024-03-25T03:21:48.000000+0000,2024-03-28T03:21:48.000000+0000,NO,2024-03-28T03:21:48.000000+0000
71981,null,2024-03-25T04:08:56.000000+0000,2024-03-28T04:08:56.000000+0000,NO,2024-03-28T04:08:56.000000+0000
39843,null,2024-11-15T23:17:57.000000+0000,2024-12-15T23:17:57.000000+0000,NO,2024-12-15T23:17:57.000000+0000
128606,null,2024-03-25T08:53:42.000000+0000,2024-03-28T08:53:42.000000+0000,NO,2024-03-28T08:53:42.000000+0000
70200,\N,\N,\N,NO,\N
71929,null,2024-03-28T10:01:30.000000+0000,2024-04-28T10:01:30.000000+0000,NO,2024-04-28T10:01:30.000000+0000
47539,null,2024-03-25T10:07:44.000000+0000,2024-03-28T10:07:44.000000+0000,NO,2024-03-28T10:07:44.000000+0000
72087,null,2024-03-25T10:10:26.000000+0000,2024-03-28T10:10:26.000000+0000,NO,2024-03-28T10:10:26.000000+0000
66597,null,2024-03-25T10:37:01.000000+0000,2024-03-28T10:37:01.000000+0000,NO,2024-03-28T10:37:01.000000+0000
15839,\N,\N,\N,NO,\N
70769,null,null,2024-06-23T13:36:43.000000+0000,NO,2024-06-23T13:36:43.000000+0000
72160,null,2024-03-25T15:05:01.000000+0000,2024-03-28T15:05:01.000000+0000,NO,2024-03-28T15:05:01.000000+0000
72160,null,2024-03-25T15:05:01.000000+0000,2024-03-28T15:05:01.000000+0000,NO,2024-03-28T15:05:01.000000+0000
72176,null,2024-03-25T15:32:47.000000+0000,2024-03-28T15:32:47.000000+0000,NO,2024-03-28T15:32:47.000000+0000
72178,null,2024-03-25T15:36:21.000000+0000,2024-03-28T15:36:21.000000+0000,NO,2024-03-28T15:36:21.000000+0000
72201,null,2024-03-25T16:53:54.000000+0000,2025-03-25T16:53:54.000000+0000,NO,2025-03-25T16:53:54.000000+0000
72208,null,null,2024-06-23T17:15:16.000000+0000,NO,2024-06-23T17:15:16.000000+0000
72220,null,2024-03-25T17:58:16.000000+0000,2024-03-28T17:58:16.000000+0000,NO,2024-03-28T17:58:16.000000+0000
72224,null,2024-03-25T18:02:48.000000+0000,2024-03-28T18:02:48.000000+0000,NO,2024-03-28T18:02:48.000000+0000
72227,null,2024-03-25T18:13:18.000000+0000,2024-03-28T18:13:18.000000+0000,NO,2024-03-28T18:13:18.000000+0000
72227,null,2024-03-25T18:13:18.000000+0000,2024-03-28T18:13:18.000000+0000,NO,2024-03-28T18:13:18.000000+0000
72242,null,2024-03-25T18:50:34.000000+0000,2024-03-28T18:50:34.000000+0000,NO,2024-03-28T18:50:34.000000+0000
72247,\N,\N,\N,NO,\N
72184,null,2024-03-25T19:19:25.000000+0000,2024-03-28T19:19:25.000000+0000,NO,2024-03-28T19:19:25.000000+0000
72236,null,2024-03-25T19:44:18.000000+0000,2024-03-28T19:44:18.000000+0000,NO,2024-03-28T19:44:18.000000+0000
72284,null,2024-03-25T20:41:04.000000+0000,2024-03-28T20:41:04.000000+0000,NO,2024-03-28T20:41:04.000000+0000
72299,\N,\N,\N,NO,\N
72310,\N,\N,\N,NO,\N
72329,null,2024-03-26T00:58:55.000000+0000,2024-03-29T00:58:55.000000+0000,NO,2024-03-29T00:58:55.000000+0000
72331,null,2024-03-26T01:22:22.000000+0000,2024-03-29T01:22:22.000000+0000,NO,2024-03-29T01:22:22.000000+0000
72331,null,2024-03-26T01:22:22.000000+0000,2024-03-29T01:22:22.000000+0000,NO,2024-03-29T01:22:22.000000+0000
72335,null,2024-03-26T02:17:11.000000+0000,2024-03-29T02:17:11.000000+0000,NO,2024-03-29T02:17:11.000000+0000
72338,null,null,2024-01-23T14:07:11.000000+0000,NO,2024-01-23T14:07:11.000000+0000
72370,null,2024-03-26T06:11:48.000000+0000,2024-03-29T06:11:48.000000+0000,NO,2024-03-29T06:11:48.000000+0000
72404,null,2024-08-01T20:32:03.708000+0000,2024-09-01T20:32:03.708000+0000,NO,2024-09-01T20:32:03.708000+0000
72404,null,2024-03-26T07:54:48.026000+0000,2024-04-26T07:53:45.461000+0000,NO,2024-04-26T07:53:45.461000+0000
72400,\N,\N,\N,NO,\N
72412,null,2024-03-26T09:06:22.000000+0000,2024-07-06T18:16:44.000000+0000,NO,2024-07-06T18:16:44.000000+0000
72447,null,2024-03-26T10:14:53.000000+0000,2024-03-29T10:14:53.000000+0000,NO,2024-03-29T10:14:53.000000+0000
72451,null,2024-03-26T10:30:49.000000+0000,2024-03-29T10:30:49.000000+0000,NO,2024-03-29T10:30:49.000000+0000
71057,\N,\N,\N,NO,\N
72444,null,2024-03-26T11:06:53.000000+0000,2024-03-29T11:06:53.000000+0000,NO,2024-03-29T11:06:53.000000+0000
72444,null,2024-03-26T11:06:53.000000+0000,2024-03-29T11:06:53.000000+0000,NO,2024-03-29T11:06:53.000000+0000
72474,null,2024-03-26T11:45:48.000000+0000,2024-03-29T11:45:48.000000+0000,NO,2024-03-29T11:45:48.000000+0000
72487,\N,\N,\N,NO,\N
72134,null,2024-02-19T20:37:51.000000+0000,2024-02-19T20:42:51.000000+0000,NO,2024-02-19T20:42:51.000000+0000
23915,null,null,2024-05-25T17:00:37.000000+0000,NO,2024-05-25T17:00:37.000000+0000
72576,\N,\N,\N,NO,\N
72593,null,2024-04-24T15:20:33.000000+0000,2024-05-24T15:20:33.000000+0000,NO,2024-05-24T15:20:33.000000+0000
72240,null,2024-03-26T18:20:17.000000+0000,2024-03-29T18:20:17.000000+0000,NO,2024-03-29T18:20:17.000000+0000
72590,null,2024-03-26T18:22:15.000000+0000,2024-03-29T18:22:15.000000+0000,NO,2024-03-29T18:22:15.000000+0000
72630,null,2024-03-26T19:39:25.000000+0000,2024-03-29T19:39:25.000000+0000,NO,2024-03-29T19:39:25.000000+0000
72630,null,2024-03-26T19:39:25.000000+0000,2024-03-29T19:39:25.000000+0000,NO,2024-03-29T19:39:25.000000+0000
72651,null,2024-03-26T20:21:40.000000+0000,2024-03-29T20:21:40.000000+0000,NO,2024-03-29T20:21:40.000000+0000
72651,null,2024-03-26T20:21:40.000000+0000,2024-03-29T20:21:40.000000+0000,NO,2024-03-29T20:21:40.000000+0000
72649,null,2024-03-26T20:22:01.000000+0000,2024-03-29T20:22:01.000000+0000,NO,2024-03-29T20:22:01.000000+0000
72649,null,2024-03-26T20:22:01.000000+0000,2024-03-29T20:22:01.000000+0000,NO,2024-03-29T20:22:01.000000+0000
68801,null,2024-03-26T21:19:01.000000+0000,2024-03-29T21:19:01.000000+0000,NO,2024-03-29T21:19:01.000000+0000
72671,null,2024-03-26T21:19:59.000000+0000,2024-03-29T21:19:59.000000+0000,NO,2024-03-29T21:19:59.000000+0000
72679,null,2024-03-26T21:38:26.000000+0000,2024-03-29T21:38:26.000000+0000,NO,2024-03-29T21:38:26.000000+0000
72682,null,2025-09-01T06:15:38.000000+0000,2025-10-01T06:15:38.000000+0000,NO,2025-10-01T06:15:38.000000+0000
72685,null,2024-03-26T21:47:47.000000+0000,2024-03-29T21:47:47.000000+0000,NO,2024-03-29T21:47:47.000000+0000
72688,null,2024-03-26T21:54:48.000000+0000,2024-03-29T21:54:48.000000+0000,NO,2024-03-29T21:54:48.000000+0000
19838,null,2024-03-26T22:14:41.000000+0000,2024-03-29T22:14:41.000000+0000,NO,2024-03-29T22:14:41.000000+0000
72712,null,2024-12-08T13:46:50.000000+0000,2025-01-08T13:46:50.000000+0000,NO,2025-01-08T13:46:50.000000+0000
72712,null,2024-12-08T13:46:50.000000+0000,2025-01-08T13:46:50.000000+0000,NO,2025-01-08T13:46:50.000000+0000
71968,\N,\N,\N,NO,\N
72763,\N,\N,\N,NO,\N
72772,null,2024-03-27T06:43:07.000000+0000,2024-03-30T06:43:07.000000+0000,NO,2024-03-30T06:43:07.000000+0000
72773,null,2024-03-27T06:43:04.000000+0000,2024-03-30T06:43:04.000000+0000,NO,2024-03-30T06:43:04.000000+0000
72773,null,2024-03-27T06:43:04.000000+0000,2024-03-30T06:43:04.000000+0000,NO,2024-03-30T06:43:04.000000+0000
72792,null,2025-11-15T04:00:19.000000+0000,2025-12-15T04:00:19.000000+0000,YES,2025-12-15T04:00:19.000000+0000
72793,\N,\N,\N,NO,\N
18953,\N,\N,\N,NO,\N
68928,\N,\N,\N,NO,\N
72849,null,2024-03-30T10:29:36.000000+0000,2024-04-30T10:29:36.000000+0000,NO,2024-04-30T10:29:36.000000+0000
34072,null,2024-03-30T10:45:28.000000+0000,2024-04-30T10:45:28.000000+0000,NO,2024-04-30T10:45:28.000000+0000
72853,null,2024-03-27T10:53:26.000000+0000,2024-03-30T10:53:26.000000+0000,NO,2024-03-30T10:53:26.000000+0000
72860,null,2024-03-27T11:18:47.000000+0000,2024-03-30T11:18:47.000000+0000,NO,2024-03-30T11:18:47.000000+0000
72840,null,2024-03-27T12:08:16.000000+0000,2024-03-30T12:08:16.000000+0000,NO,2024-03-30T12:08:16.000000+0000
72872,null,2024-03-27T12:18:47.000000+0000,2024-03-30T12:18:47.000000+0000,NO,2024-03-30T12:18:47.000000+0000
72892,null,2024-03-27T13:46:00.000000+0000,2024-03-30T13:46:00.000000+0000,NO,2024-03-30T13:46:00.000000+0000
72842,null,2024-03-27T13:56:20.000000+0000,2024-03-30T13:56:20.000000+0000,NO,2024-03-30T13:56:20.000000+0000
26783,null,null,2024-04-26T14:17:29.000000+0000,NO,2024-04-26T14:17:29.000000+0000
2053,null,2024-02-19T20:37:51.000000+0000,2024-02-19T20:42:51.000000+0000,NO,2024-02-19T20:42:51.000000+0000
72908,null,2024-04-30T14:54:56.000000+0000,2024-05-30T14:54:56.000000+0000,NO,2024-05-30T14:54:56.000000+0000
72910,null,2024-03-30T14:58:25.000000+0000,2024-04-30T14:58:25.000000+0000,NO,2024-04-30T14:58:25.000000+0000
72930,null,2024-03-27T16:22:46.000000+0000,2024-03-30T16:22:46.000000+0000,NO,2024-03-30T16:22:46.000000+0000
72930,null,2024-03-27T16:22:46.000000+0000,2024-03-30T16:22:46.000000+0000,NO,2024-03-30T16:22:46.000000+0000
68198,null,2024-03-27T17:02:54.000000+0000,2024-03-30T17:02:54.000000+0000,NO,2024-03-30T17:02:54.000000+0000
72948,null,2024-03-27T17:19:47.000000+0000,2024-03-30T17:19:47.000000+0000,NO,2024-03-30T17:19:47.000000+0000
71593,\N,\N,\N,NO,\N
72954,\N,\N,\N,NO,\N
72981,null,2024-03-27T19:27:05.000000+0000,2024-03-30T19:27:05.000000+0000,NO,2024-03-30T19:27:05.000000+0000
72740,null,2024-03-27T19:52:50.000000+0000,2024-03-30T19:52:50.000000+0000,NO,2024-03-30T19:52:50.000000+0000
72740,null,2024-03-27T19:52:50.000000+0000,2024-03-30T19:52:50.000000+0000,NO,2024-03-30T19:52:50.000000+0000
72996,null,2024-03-27T20:01:37.000000+0000,2024-03-30T20:01:37.000000+0000,NO,2024-03-30T20:01:37.000000+0000
72989,null,2024-03-27T20:44:58.000000+0000,2024-03-30T20:44:58.000000+0000,NO,2024-03-30T20:44:58.000000+0000
72943,\N,\N,\N,NO,\N
73013,\N,\N,\N,NO,\N
73026,null,2024-03-27T21:27:13.000000+0000,2024-03-30T21:27:13.000000+0000,NO,2024-03-30T21:27:13.000000+0000
73031,null,null,2024-04-26T21:53:55.000000+0000,NO,2024-04-26T21:53:55.000000+0000
73000,\N,\N,\N,NO,\N
73044,null,2024-03-27T22:56:06.000000+0000,2024-03-30T22:56:06.000000+0000,NO,2024-03-30T22:56:06.000000+0000
73055,null,2024-03-31T23:31:31.000000+0000,2024-04-30T23:31:31.000000+0000,NO,2024-04-30T23:31:31.000000+0000
73081,null,2024-03-31T04:30:19.000000+0000,2024-05-01T04:30:19.000000+0000,NO,2024-05-01T04:30:19.000000+0000
73094,null,2024-03-28T05:04:55.000000+0000,2024-03-31T05:04:55.000000+0000,NO,2024-03-31T05:04:55.000000+0000
73096,null,2024-05-25T01:42:45.000000+0000,2024-06-25T01:42:45.000000+0000,NO,2024-06-25T01:42:45.000000+0000
73099,null,2024-03-28T05:14:31.000000+0000,2024-03-31T05:14:31.000000+0000,NO,2024-03-31T05:14:31.000000+0000
73113,\N,\N,\N,NO,\N
73157,null,2024-03-28T08:40:24.000000+0000,2024-03-31T08:40:24.000000+0000,NO,2024-03-31T08:40:24.000000+0000
73163,null,2024-05-31T08:47:43.000000+0000,2024-06-30T08:47:43.000000+0000,NO,2024-06-30T08:47:43.000000+0000
70773,null,2025-08-22T04:43:32.000000+0000,2026-08-22T04:43:32.000000+0000,YES,2026-08-22T04:43:32.000000+0000
73175,null,2025-01-30T22:12:40.000000+0000,2025-02-28T22:12:40.000000+0000,NO,2025-02-28T22:12:40.000000+0000
73158,\N,\N,\N,NO,\N
73191,null,2024-02-19T20:37:51.000000+0000,2024-02-19T20:42:51.000000+0000,NO,2024-02-19T20:42:51.000000+0000
73210,null,2024-03-28T11:30:48.000000+0000,2024-03-31T11:30:48.000000+0000,NO,2024-03-31T11:30:48.000000+0000
73207,null,2024-03-28T11:52:25.000000+0000,2024-03-31T11:52:25.000000+0000,NO,2024-03-31T11:52:25.000000+0000
73259,null,2024-03-28T14:52:20.000000+0000,2024-03-31T14:52:20.000000+0000,NO,2024-03-31T14:52:20.000000+0000
73264,null,2024-03-28T15:56:58.000000+0000,2024-03-31T15:56:58.000000+0000,NO,2024-03-31T15:56:58.000000+0000
73264,null,2024-03-28T15:56:58.000000+0000,2024-03-31T15:56:58.000000+0000,NO,2024-03-31T15:56:58.000000+0000
49482,null,2024-03-28T16:17:15.000000+0000,2024-03-31T16:17:15.000000+0000,NO,2024-03-31T16:17:15.000000+0000
73288,null,2024-03-28T17:18:43.000000+0000,2024-03-31T17:18:43.000000+0000,NO,2024-03-31T17:18:43.000000+0000
39721,null,2024-04-28T17:50:52.466000+0000,2024-05-28T17:50:54.020000+0000,NO,2024-05-28T17:50:54.020000+0000
39721,null,2024-03-28T17:51:32.610000+0000,2024-04-28T17:50:52.466000+0000,NO,2024-04-28T17:50:52.466000+0000
73297,null,2024-06-09T18:49:22.000000+0000,2024-07-09T18:49:22.000000+0000,NO,2024-07-09T18:49:22.000000+0000
73314,null,2024-03-28T18:58:54.000000+0000,2024-03-31T18:58:54.000000+0000,NO,2024-03-31T18:58:54.000000+0000
73280,null,2024-03-28T19:23:57.000000+0000,2024-03-31T19:23:57.000000+0000,NO,2024-03-31T19:23:57.000000+0000
73324,null,2024-04-30T19:26:31.000000+0000,2024-05-31T19:26:31.000000+0000,NO,2024-05-31T19:26:31.000000+0000
71837,null,2025-04-26T23:48:01.000000+0000,2025-05-26T23:48:01.000000+0000,NO,2025-05-26T23:48:01.000000+0000
73335,\N,\N,\N,NO,\N
68301,null,null,2024-06-26T21:16:04.000000+0000,NO,2024-06-26T21:16:04.000000+0000
64264,null,2024-11-26T22:55:30.000000+0000,2024-11-27T14:16:21.000000+0000,NO,2024-11-27T14:16:21.000000+0000
73371,null,2024-03-29T01:01:42.000000+0000,2024-04-01T01:01:42.000000+0000,NO,2024-04-01T01:01:42.000000+0000
73386,null,2024-03-29T03:34:44.000000+0000,2024-04-01T03:34:44.000000+0000,NO,2024-04-01T03:34:44.000000+0000
126361,null,2024-03-29T04:03:58.000000+0000,2024-04-01T04:03:58.000000+0000,NO,2024-04-01T04:03:58.000000+0000
76434,null,2024-03-29T05:27:44.270000+0000,2024-04-29T05:12:55.413000+0000,NO,2024-04-29T05:12:55.413000+0000
73439,null,2024-03-29T07:47:50.000000+0000,2024-04-01T07:47:50.000000+0000,NO,2024-04-01T07:47:50.000000+0000
73473,null,null,2024-04-28T09:30:12.000000+0000,NO,2024-04-28T09:30:12.000000+0000
73411,null,null,2024-05-28T10:11:13.000000+0000,NO,2024-05-28T10:11:13.000000+0000
73526,null,2025-01-06T08:10:39.000000+0000,2025-02-06T08:10:39.000000+0000,NO,2025-02-06T08:10:39.000000+0000
73530,null,2024-03-29T13:05:59.000000+0000,2024-04-01T13:05:59.000000+0000,NO,2024-04-01T13:05:59.000000+0000
73557,null,2024-03-29T15:34:37.000000+0000,2024-04-01T15:34:37.000000+0000,NO,2024-04-01T15:34:37.000000+0000
